Export:,Graph,,,
File:,weight-shift1,,,
Units:,N,,,
Graphed Value:,Estimated Load,,,
Frame,Date,Time,Left Insole,Right Insole
559,2026-03-27,09:17:55,393.373824,15.255954
560,2026-03-27,09:17:55,391.722472,14.688644
561,2026-03-27,09:17:55,391.910349,13.557636
562,2026-03-27,09:17:55,391.867011,13.030074
563,2026-03-27,09:17:55,391.064803,13.037301
564,2026-03-27,09:17:55,390.049434,12.853015
565,2026-03-27,09:17:55,389.185833,12.657889
566,2026-03-27,09:17:55,387.642877,11.848478
567,2026-03-27,09:17:55,388.73776,11.476294
568,2026-03-27,09:17:55,392.513821,11.292008
569,2026-03-27,09:17:55,391.820042,11.100495
570,2026-03-27,09:17:55,394.454216,10.90537
571,2026-03-27,09:17:55,396.777661,9.008312
572,2026-03-27,09:17:55,395.621352,7.736381
573,2026-03-27,09:17:55,396.889688,8.628901
574,2026-03-27,09:17:55,395.935746,8.628901
575,2026-03-27,09:17:55,392.994406,8.48075
576,2026-03-27,09:17:55,393.558104,8.48075
577,2026-03-27,09:17:55,392.470449,8.48075
578,2026-03-27,09:17:55,392.708926,7.548481
579,2026-03-27,09:17:55,392.799267,7.16907
580,2026-03-27,09:17:55,392.969089,7.364196
581,2026-03-27,09:17:55,394.999859,7.16907
582,2026-03-27,09:17:55,394.728836,8.101338
583,2026-03-27,09:17:55,395.22751,7.16907
584,2026-03-27,09:17:55,398.194134,7.353355
585,2026-03-27,09:17:55,396.217595,7.165457
586,2026-03-27,09:17:55,398.830118,7.353355
587,2026-03-27,09:17:55,399.119195,7.165457
588,2026-03-27,09:17:55,398.906001,6.981171
589,2026-03-27,09:17:55,399.158936,7.165457
590,2026-03-27,09:17:55,397.832804,6.764364
591,2026-03-27,09:17:55,395.484042,5.980247
592,2026-03-27,09:17:55,396.105568,5.973021
593,2026-03-27,09:17:55,395.054057,6.973944
594,2026-03-27,09:17:55,392.951034,6.641507
595,2026-03-27,09:17:55,390.623992,5.705626
596,2026-03-27,09:17:55,389.355655,4.896214
597,2026-03-27,09:17:55,390.522791,6.121172
598,2026-03-27,09:17:55,389.489368,4.932349
599,2026-03-27,09:17:55,390.100035,5.748987
600,2026-03-27,09:17:55,391.534562,6.121172
601,2026-03-27,09:17:55,391.332228,6.121172
602,2026-03-27,09:17:55,390.764899,5.933273
603,2026-03-27,09:17:55,391.982635,6.121172
604,2026-03-27,09:17:55,392.954632,6.121172
605,2026-03-27,09:17:55,390.90584,6.121172
606,2026-03-27,09:17:55,389.128004,6.121172
607,2026-03-27,09:17:55,390.927492,5.933273
608,2026-03-27,09:17:55,389.579709,6.121172
609,2026-03-27,09:17:55,389.023206,6.121172
610,2026-03-27,09:17:55,387.874159,6.121172
611,2026-03-27,09:17:55,385.015931,6.121172
612,2026-03-27,09:17:55,386.013211,7.353355
613,2026-03-27,09:17:55,384.994245,7.205204
614,2026-03-27,09:17:55,386.580539,6.121172
615,2026-03-27,09:17:55,384.853304,6.121172
616,2026-03-27,09:17:55,385.044812,6.269323
617,2026-03-27,09:17:55,385.734993,6.269323
618,2026-03-27,09:17:55,384.647339,6.453609
619,2026-03-27,09:17:55,382.974335,6.457222
620,2026-03-27,09:17:55,383.957191,6.457222
621,2026-03-27,09:17:55,382.497347,7.664112
622,2026-03-27,09:17:55,383.754823,7.855624
623,2026-03-27,09:17:55,383.491029,9.134782
624,2026-03-27,09:17:55,381.203727,8.05075
625,2026-03-27,09:17:55,381.908366,10.200748
626,2026-03-27,09:17:55,381.460293,8.05075
627,2026-03-27,09:17:55,380.625572,10.048984
628,2026-03-27,09:17:55,378.569519,8.979405
629,2026-03-27,09:17:55,379.075421,8.05075
630,2026-03-27,09:17:55,379.776429,8.925203
631,2026-03-27,09:17:55,378.844139,9.131169
632,2026-03-27,09:17:55,377.73843,11.129403
633,2026-03-27,09:17:55,377.83963,10.193521
634,2026-03-27,09:17:55,379.440382,10.38142
635,2026-03-27,09:17:55,377.489127,9.116715
636,2026-03-27,09:17:55,375.664321,9.488901
637,2026-03-27,09:17:55,376.397841,10.572932
638,2026-03-27,09:17:55,377.680635,9.488901
639,2026-03-27,09:17:55,378.941708,9.676799
640,2026-03-27,09:17:56,376.520728,11.758142
641,2026-03-27,09:17:56,378.786344,11.606377
642,2026-03-27,09:17:56,377.22893,10.674109
643,2026-03-27,09:17:56,378.602064,10.674109
644,2026-03-27,09:17:56,376.914569,10.858394
645,2026-03-27,09:17:56,373.225252,12.137554
646,2026-03-27,09:17:56,372.607357,15.317383
647,2026-03-27,09:17:56,371.342652,16.44839
648,2026-03-27,09:17:56,372.437535,14.750073
649,2026-03-27,09:17:56,368.083319,16.9615
650,2026-03-27,09:17:56,369.564849,17.330071
651,2026-03-27,09:17:56,367.57382,15.458307
652,2026-03-27,09:17:56,367.422052,16.397802
653,2026-03-27,09:17:56,367.118518,16.401415
654,2026-03-27,09:17:56,366.623509,17.629986
655,2026-03-27,09:17:56,364.021812,17.474608
656,2026-03-27,09:17:56,362.569197,18.750152
657,2026-03-27,09:17:56,363.403917,18.930826
658,2026-03-27,09:17:56,360.849224,20.502673
659,2026-03-27,09:17:56,356.469725,21.051916
660,2026-03-27,09:17:56,356.567294,22.172084
661,2026-03-27,09:17:56,351.259137,22.739394
662,2026-03-27,09:17:56,347.649301,23.888469
663,2026-03-27,09:17:56,343.855186,24.452166
664,2026-03-27,09:17:56,339.717795,25.586786
665,2026-03-27,09:17:56,333.314788,24.766535
666,2026-03-27,09:17:56,329.921743,27.54166
667,2026-03-27,09:17:56,328.447476,27.169474
668,2026-03-27,09:17:56,324.291997,29.702497
669,2026-03-27,09:17:56,320.187152,29.23275
670,2026-03-27,09:17:56,319.908901,30.024094
671,2026-03-27,09:17:56,316.671254,30.992496
672,2026-03-27,09:17:56,313.075875,31.715185
673,2026-03-27,09:17:56,309.231193,32.716108
674,2026-03-27,09:17:56,306.683695,33.568881
675,2026-03-27,09:17:56,302.99078,36.138038
676,2026-03-27,09:17:56,297.444146,38.721651
677,2026-03-27,09:17:56,299.091867,41.265514
678,2026-03-27,09:17:56,291.85414,43.766014
679,2026-03-27,09:17:56,283.785324,45.464335
680,2026-03-27,09:17:56,283.666085,47.907023
681,2026-03-27,09:17:56,276.883643,49.413828
682,2026-03-27,09:17:56,273.974832,51.4229
683,2026-03-27,09:17:56,268.377597,57.576595
684,2026-03-27,09:17:56,266.350458,61.956085
685,2026-03-27,09:17:56,261.714411,64.001296
686,2026-03-27,09:17:56,258.025093,69.837003
687,2026-03-27,09:17:56,252.926515,74.021367
688,2026-03-27,09:17:56,252.594083,76.449602
689,2026-03-27,09:17:56,249.190229,80.18952
690,2026-03-27,09:17:56,244.821573,85.28086
691,2026-03-27,09:17:56,243.361746,91.073209
692,2026-03-27,09:17:56,239.217127,96.533117
693,2026-03-27,09:17:56,235.068893,100.919835
694,2026-03-27,09:17:56,230.739978,106.701341
695,2026-03-27,09:17:56,223.296286,112.363608
696,2026-03-27,09:17:56,218.374793,119.861506
697,2026-03-27,09:17:56,210.909415,124.3241
698,2026-03-27,09:17:56,206.089088,130.434432
699,2026-03-27,09:17:56,197.893788,134.936784
700,2026-03-27,09:17:56,194.240597,140.544844
701,2026-03-27,09:17:56,190.124893,146.510638
702,2026-03-27,09:17:56,184.484303,148.266771
703,2026-03-27,09:17:56,181.893466,153.70501
704,2026-03-27,09:17:56,176.12641,157.390713
705,2026-03-27,09:17:56,171.519277,162.073746
706,2026-03-27,09:17:56,168.415326,168.592394
707,2026-03-27,09:17:56,163.107186,169.701717
708,2026-03-27,09:17:56,155.323833,175.483231
709,2026-03-27,09:17:56,147.403153,179.663977
710,2026-03-27,09:17:56,143.861989,184.010946
711,2026-03-27,09:17:56,138.926021,189.962282
712,2026-03-27,09:17:56,134.315274,194.876564
713,2026-03-27,09:17:56,130.026116,200.896572
714,2026-03-27,09:17:56,124.775788,204.784626
715,2026-03-27,09:17:56,123.178642,211.25269
716,2026-03-27,09:17:56,116.775619,216.806553
717,2026-03-27,09:17:56,116.627474,222.465197
718,2026-03-27,09:17:56,113.064616,227.961248
719,2026-03-27,09:17:56,109.68243,232.376873
720,2026-03-27,09:17:56,110.437644,236.09149
721,2026-03-27,09:17:56,104.0274,238.866623
722,2026-03-27,09:17:56,102.101428,241.620053
723,2026-03-27,09:17:56,98.625296,246.458468
724,2026-03-27,09:17:56,93.736315,249.638286
725,2026-03-27,09:17:56,90.390264,256.532737
726,2026-03-27,09:17:56,85.992702,264.070385
727,2026-03-27,09:17:56,81.598763,269.346013
728,2026-03-27,09:17:56,77.909438,273.729109
729,2026-03-27,09:17:56,73.916577,278.896342
730,2026-03-27,09:17:56,74.418849,286.087083
731,2026-03-27,09:17:56,71.336584,290.954396
732,2026-03-27,09:17:56,69.143224,295.474802
733,2026-03-27,09:17:56,69.858685,300.913041
734,2026-03-27,09:17:56,70.223642,304.46145
735,2026-03-27,09:17:56,69.667173,307.420845
736,2026-03-27,09:17:56,68.243476,310.48867
737,2026-03-27,09:17:56,64.528859,314.022622
738,2026-03-27,09:17:56,61.381549,316.00639
739,2026-03-27,09:17:56,54.158275,318.376804
740,2026-03-27,09:17:56,52.687605,319.229579
741,2026-03-27,09:17:56,48.68391,324.656958
742,2026-03-27,09:17:56,46.147275,327.291166
743,2026-03-27,09:17:56,44.456183,330.069913
744,2026-03-27,09:17:56,43.332402,333.683347
745,2026-03-27,09:17:56,41.406438,336.021249
746,2026-03-27,09:17:56,40.835512,339.663597
747,2026-03-27,09:17:56,40.662067,342.352003
748,2026-03-27,09:17:56,39.158877,343.757616
749,2026-03-27,09:17:56,37.35577,343.551651
750,2026-03-27,09:17:56,38.053163,347.960064
751,2026-03-27,09:17:56,36.387367,348.708041
752,2026-03-27,09:17:56,33.323167,350.583413
753,2026-03-27,09:17:56,31.660983,351.110967
754,2026-03-27,09:17:56,31.32132,353.456098
755,2026-03-27,09:17:56,30.587792,355.725346
756,2026-03-27,09:17:56,29.47485,356.292674
757,2026-03-27,09:17:56,27.675355,359.967534
758,2026-03-27,09:17:56,27.671743,360.563744
759,2026-03-27,09:17:56,26.435946,364.292835
760,2026-03-27,09:17:56,26.060149,366.497025
761,2026-03-27,09:17:56,25.69519,366.869215
762,2026-03-27,09:17:56,24.784603,368.249544
763,2026-03-27,09:17:56,24.188385,369.546761
764,2026-03-27,09:17:56,24.379897,375.628178
765,2026-03-27,09:17:56,23.209141,376.733921
766,2026-03-27,09:17:56,22.399731,376.564065
767,2026-03-27,09:17:56,22.822502,377.304814
768,2026-03-27,09:17:56,21.658974,379.527092
769,2026-03-27,09:17:56,21.29763,381.854168
770,2026-03-27,09:17:56,20.773681,382.93456
771,2026-03-27,09:17:56,20.209984,383.303153
772,2026-03-27,09:17:56,18.775448,384.64011
773,2026-03-27,09:17:56,18.970573,384.40523
774,2026-03-27,09:17:56,17.586625,385.084586
775,2026-03-27,09:17:56,15.53419,384.23904
776,2026-03-27,09:17:56,14.22251,386.880443
777,2026-03-27,09:17:56,12.325452,389.590535
778,2026-03-27,09:17:56,11.978562,388.340287
779,2026-03-27,09:17:56,10.92705,392.307856
780,2026-03-27,09:17:56,10.894529,392.531875
781,2026-03-27,09:17:56,10.739152,394.25548
782,2026-03-27,09:17:56,9.922513,396.091111
783,2026-03-27,09:17:56,10.739152,398.378413
784,2026-03-27,09:17:56,9.351589,398.616924
785,2026-03-27,09:17:56,9.796043,402.454377
786,2026-03-27,09:17:56,8.347052,404.586315
787,2026-03-27,09:17:56,7.595456,404.80314
788,2026-03-27,09:17:56,7.595456,408.102212
789,2026-03-27,09:17:56,7.40033,408.965813
790,2026-03-27,09:17:57,7.40033,409.464453
791,2026-03-27,09:17:57,7.031759,410.68582
792,2026-03-27,09:17:57,7.40033,410.873697
793,2026-03-27,09:17:57,7.40033,410.505139
794,2026-03-27,09:17:57,7.40033,413.38865
795,2026-03-27,09:17:57,7.40033,413.410336
796,2026-03-27,09:17:57,7.40033,416.423963
797,2026-03-27,09:17:57,7.40033,416.554044
798,2026-03-27,09:17:57,7.40033,416.012032
799,2026-03-27,09:17:57,6.48613,419.119597
800,2026-03-27,09:17:57,6.48613,420.181935
801,2026-03-27,09:17:57,6.291004,419.361672
802,2026-03-27,09:17:57,7.2847,421.985054
803,2026-03-27,09:17:57,6.291004,423.686973
804,2026-03-27,09:17:57,6.291004,427.267894
805,2026-03-27,09:17:57,7.479826,425.157643
806,2026-03-27,09:17:57,6.48613,428.70965
807,2026-03-27,09:17:57,8.40848,427.5642
808,2026-03-27,09:17:57,8.40848,425.331096
809,2026-03-27,09:17:57,9.470833,425.934534
810,2026-03-27,09:17:57,9.470833,425.360011
811,2026-03-27,09:17:57,11.414865,425.894794
812,2026-03-27,09:17:57,9.470833,427.079984
813,2026-03-27,09:17:57,10.468143,427.119758
814,2026-03-27,09:17:57,11.602764,430.021358
815,2026-03-27,09:17:57,8.477136,427.983359
816,2026-03-27,09:17:57,8.40848,430.715137
817,2026-03-27,09:17:57,8.213355,429.826219
818,2026-03-27,09:17:57,8.213355,431.549824
819,2026-03-27,09:17:57,8.361506,431.152351
820,2026-03-27,09:17:57,5.344281,431.07287
821,2026-03-27,09:17:57,7.266633,431.398056
822,2026-03-27,09:17:57,8.224195,431.954525
823,2026-03-27,09:17:57,6.337978,431.293258
824,2026-03-27,09:17:57,7.266633,429.179409
825,2026-03-27,09:17:57,8.029069,426.548832
826,2026-03-27,09:17:57,8.40848,425.688829
827,2026-03-27,09:17:57,8.40848,425.898391
828,2026-03-27,09:17:57,8.224195,426.97522
829,2026-03-27,09:17:57,9.355203,426.812592
830,2026-03-27,09:17:57,9.658732,430.133351
831,2026-03-27,09:17:57,8.40848,430.668134
832,2026-03-27,09:17:57,9.470833,432.03404
833,2026-03-27,09:17:57,9.275707,433.609475
834,2026-03-27,09:17:57,9.470833,435.083776
835,2026-03-27,09:17:57,9.470833,436.182257
836,2026-03-27,09:17:57,8.40848,436.908547
837,2026-03-27,09:17:57,10.233269,436.789326
838,2026-03-27,09:17:57,10.233269,434.859756
839,2026-03-27,09:17:57,9.470833,433.72873
840,2026-03-27,09:17:57,10.417555,434.794699
841,2026-03-27,09:17:57,9.286548,435.076547
842,2026-03-27,09:17:57,10.656043,436.099144
843,2026-03-27,09:17:57,11.602764,436.40631
844,2026-03-27,09:17:57,11.414865,436.539989
845,2026-03-27,09:17:57,11.418479,438.805605
846,2026-03-27,09:17:57,10.471757,436.330427
847,2026-03-27,09:17:57,10.656043,437.764954
848,2026-03-27,09:17:57,11.602764,438.209396
849,2026-03-27,09:17:57,11.602764,438.035942
850,2026-03-27,09:17:57,11.660579,440.858061
851,2026-03-27,09:17:57,12.607301,439.886031
852,2026-03-27,09:17:57,13.593771,437.999833
853,2026-03-27,09:17:57,13.886459,438.028714
854,2026-03-27,09:17:57,14.988559,438.46233
855,2026-03-27,09:17:57,15.176458,438.78755
856,2026-03-27,09:17:57,15.512509,437.649329
857,2026-03-27,09:17:57,16.065366,435.961834
858,2026-03-27,09:17:57,15.704021,436.912179
859,2026-03-27,09:17:57,15.877467,438.241908
860,2026-03-27,09:17:57,15.899147,435.712497
861,2026-03-27,09:17:57,16.264104,435.528218
862,2026-03-27,09:17:57,16.643516,435.412594
863,2026-03-27,09:17:57,16.271332,434.953695
864,2026-03-27,09:17:57,16.643516,433.974436
865,2026-03-27,09:17:57,17.008474,435.640245
866,2026-03-27,09:17:57,16.820575,434.447792
867,2026-03-27,09:17:57,17.940743,433.775699
868,2026-03-27,09:17:57,17.008474,430.87773
869,2026-03-27,09:17:57,17.156625,432.915696
870,2026-03-27,09:17:57,17.156625,430.462169
871,2026-03-27,09:17:57,18.457465,431.260746
872,2026-03-27,09:17:57,18.638136,429.005956
873,2026-03-27,09:17:57,23.975191,428.973444
874,2026-03-27,09:17:57,23.765612,429.089068
875,2026-03-27,09:17:57,26.034853,430.42606
876,2026-03-27,09:17:57,27.527204,428.239925
877,2026-03-27,09:17:57,29.01233,429.439572
878,2026-03-27,09:17:57,30.580563,428.44589
879,2026-03-27,09:17:57,31.520058,428.937301
880,2026-03-27,09:17:57,33.52552,428.796394
881,2026-03-27,09:17:57,33.688124,428.326634
882,2026-03-27,09:17:57,35.386443,426.754797
883,2026-03-27,09:17:57,36.828207,425.703286
884,2026-03-27,09:17:57,38.801144,425.508147
885,2026-03-27,09:17:57,41.681058,425.023964
886,2026-03-27,09:17:57,43.816606,422.404213
887,2026-03-27,09:17:57,45.254756,421.764632
888,2026-03-27,09:17:57,46.797695,422.375298
889,2026-03-27,09:17:57,48.564667,419.885629
890,2026-03-27,09:17:57,51.216934,420.15302
891,2026-03-27,09:17:57,53.150127,416.543184
892,2026-03-27,09:17:57,56.904493,417.352621
893,2026-03-27,09:17:57,58.36071,416.601013
894,2026-03-27,09:17:57,62.461966,414.985804
895,2026-03-27,09:17:57,64.153059,414.013808
896,2026-03-27,09:17:57,69.294987,411.650588
897,2026-03-27,09:17:57,69.027592,410.577391
898,2026-03-27,09:17:57,72.734985,411.487995
899,2026-03-27,09:17:57,74.780195,408.069667
900,2026-03-27,09:17:57,77.139775,408.933301
901,2026-03-27,09:17:57,79.354808,406.259352
902,2026-03-27,09:17:57,81.963716,404.423721
903,2026-03-27,09:17:57,81.732459,401.934051
904,2026-03-27,09:17:57,87.192367,402.407408
905,2026-03-27,09:17:57,91.03346,399.422696
906,2026-03-27,09:17:57,92.493287,399.119195
907,2026-03-27,09:17:57,97.855634,395.946572
908,2026-03-27,09:17:57,98.751772,395.101026
909,2026-03-27,09:17:57,102.892777,392.46322
910,2026-03-27,09:17:57,105.295711,390.696244
911,2026-03-27,09:17:57,106.925378,387.686249
912,2026-03-27,09:17:57,108.251509,384.943645
913,2026-03-27,09:17:57,110.95075,383.512715
914,2026-03-27,09:17:57,112.609322,382.179355
915,2026-03-27,09:17:57,113.093522,378.970623
916,2026-03-27,09:17:57,114.116127,376.264162
917,2026-03-27,09:17:57,116.685286,374.89829
918,2026-03-27,09:17:57,117.639236,371.089717
919,2026-03-27,09:17:57,118.542595,366.587366
920,2026-03-27,09:17:57,119.836206,365.362401
921,2026-03-27,09:17:57,121.364697,362.728193
922,2026-03-27,09:17:57,122.6836,358.139132
923,2026-03-27,09:17:57,124.273517,354.27273
924,2026-03-27,09:17:57,127.005278,352.751493
925,2026-03-27,09:17:57,127.60511,349.145254
926,2026-03-27,09:17:57,130.268216,346.254514
927,2026-03-27,09:17:57,132.588047,343.298717
928,2026-03-27,09:17:57,132.974685,339.435946
929,2026-03-27,09:17:57,135.417369,339.070985
930,2026-03-27,09:17:57,135.406534,336.288641
931,2026-03-27,09:17:57,137.068713,334.966107
932,2026-03-27,09:17:57,138.857366,332.852258
933,2026-03-27,09:17:57,139.6451,332.23796
934,2026-03-27,09:17:57,140.960389,327.775383
935,2026-03-27,09:17:57,141.502409,326.257709
936,2026-03-27,09:17:57,143.482571,324.375109
937,2026-03-27,09:17:57,145.473584,322.26126
938,2026-03-27,09:17:57,145.921657,320.964043
939,2026-03-27,09:17:57,147.601906,318.857389
940,2026-03-27,09:17:58,148.98585,316.77965
941,2026-03-27,09:17:58,150.268627,315.186127
942,2026-03-27,09:17:58,151.305681,313.386639
943,2026-03-27,09:17:58,154.380717,311.142708
944,2026-03-27,09:17:58,155.670722,310.105654
945,2026-03-27,09:17:58,157.773745,308.447074
946,2026-03-27,09:17:58,158.915581,306.52833
947,2026-03-27,09:17:58,159.569619,304.913121
948,2026-03-27,09:17:58,163.143312,304.396393
949,2026-03-27,09:17:58,164.729623,300.374626
950,2026-03-27,09:17:58,165.311375,299.44237
951,2026-03-27,09:17:58,168.14432,297.989755
952,2026-03-27,09:17:58,170.413568,298.954557
953,2026-03-27,09:17:58,171.190459,293.653628
954,2026-03-27,09:17:58,173.75961,293.986077
955,2026-03-27,09:17:58,175.259194,290.994136
956,2026-03-27,09:17:58,175.634982,289.801717
957,2026-03-27,09:17:58,177.224907,285.946176
958,2026-03-27,09:17:58,179.859099,285.844975
959,2026-03-27,09:17:58,181.380369,284.204483
960,2026-03-27,09:17:58,184.36145,284.262295
961,2026-03-27,09:17:58,184.148257,281.805154
962,2026-03-27,09:17:58,186.86556,281.114989
963,2026-03-27,09:17:58,188.589182,279.181788
964,2026-03-27,09:17:58,189.980354,279.058936
965,2026-03-27,09:17:58,191.631706,277.606337
966,2026-03-27,09:17:58,195.693213,276.251291
967,2026-03-27,09:17:58,196.849505,274.30365
968,2026-03-27,09:17:58,200.665307,272.240367
969,2026-03-27,09:17:58,202.089008,271.546588
970,2026-03-27,09:17:58,204.759342,269.501378
971,2026-03-27,09:17:58,205.503705,265.804832
972,2026-03-27,09:17:58,209.120753,265.288104
973,2026-03-27,09:17:58,211.982612,262.36122
974,2026-03-27,09:17:58,212.221089,260.50392
975,2026-03-27,09:17:58,214.652947,256.879627
976,2026-03-27,09:17:58,217.760495,255.069296
977,2026-03-27,09:17:58,219.888818,252.962659
978,2026-03-27,09:17:58,218.999917,250.707869
979,2026-03-27,09:17:58,221.980998,247.842412
980,2026-03-27,09:17:58,226.071419,244.409643
981,2026-03-27,09:17:58,226.653188,241.544186
982,2026-03-27,09:17:58,229.392178,241.591156
983,2026-03-27,09:17:58,229.482502,239.06536
984,2026-03-27,09:17:58,233.468142,236.969565
985,2026-03-27,09:17:58,234.476281,236.333599
986,2026-03-27,09:17:58,236.951494,233.648807
987,2026-03-27,09:17:58,238.563088,230.194352
988,2026-03-27,09:17:58,242.411402,229.35242
989,2026-03-27,09:17:58,244.709547,224.897055
990,2026-03-27,09:17:58,244.377114,223.419156
991,2026-03-27,09:17:58,247.108875,221.684692
992,2026-03-27,09:17:58,252.099041,217.767723
993,2026-03-27,09:17:58,252.055686,214.710759
994,2026-03-27,09:17:58,253.912986,211.8995
995,2026-03-27,09:17:58,255.828115,211.357488
996,2026-03-27,09:17:58,259.456006,205.706056
997,2026-03-27,09:17:58,262.1119,203.364539
998,2026-03-27,09:17:58,263.618697,201.40244
999,2026-03-27,09:17:58,267.647692,199.881187
1000,2026-03-27,09:17:58,269.078605,197.163883
1001,2026-03-27,09:17:58,274.46626,195.844963
1002,2026-03-27,09:17:58,277.906257,193.980434
1003,2026-03-27,09:17:58,279.568435,192.401369
1004,2026-03-27,09:17:58,283.32281,189.438342
1005,2026-03-27,09:17:58,285.165653,187.985727
1006,2026-03-27,09:17:58,288.721291,187.606325
1007,2026-03-27,09:17:58,291.640946,183.584559
1008,2026-03-27,09:17:58,293.032135,181.206916
1009,2026-03-27,09:17:58,295.702453,179.103893
1010,2026-03-27,09:17:58,299.341203,175.895161
1011,2026-03-27,09:17:58,300.262633,174.525658
1012,2026-03-27,09:17:58,303.471365,170.182302
1013,2026-03-27,09:17:58,306.474132,164.964486
1014,2026-03-27,09:17:58,307.991772,161.369124
1015,2026-03-27,09:17:58,312.577235,159.732229
1016,2026-03-27,09:17:58,315.475204,152.078958
1017,2026-03-27,09:17:58,314.868169,151.10333
1018,2026-03-27,09:17:58,320.447315,145.589208
1019,2026-03-27,09:17:58,323.439256,140.450898
1020,2026-03-27,09:17:58,323.952353,136.208717
1021,2026-03-27,09:17:58,324.183601,129.635863
1022,2026-03-27,09:17:58,325.347139,126.531921
1023,2026-03-27,09:17:58,327.056287,121.671837
1024,2026-03-27,09:17:58,328.194542,117.248984
1025,2026-03-27,09:17:58,330.232507,109.722179
1026,2026-03-27,09:17:58,332.194622,104.652524
1027,2026-03-27,09:17:58,334.955281,99.926136
1028,2026-03-27,09:17:58,336.88485,95.297317
1029,2026-03-27,09:17:58,338.098989,89.812118
1030,2026-03-27,09:17:58,340.462174,87.542871
1031,2026-03-27,09:17:58,341.553426,80.355736
1032,2026-03-27,09:17:58,342.543511,77.674558
1033,2026-03-27,09:17:58,343.118035,72.56154
1034,2026-03-27,09:17:58,345.011495,65.443056
1035,2026-03-27,09:17:58,344.599565,64.738438
1036,2026-03-27,09:17:58,344.223778,62.198185
1037,2026-03-27,09:17:58,344.353859,58.693147
1038,2026-03-27,09:17:58,344.534507,56.767183
1039,2026-03-27,09:17:58,345.95098,54.364244
1040,2026-03-27,09:17:58,345.669131,50.39307
1041,2026-03-27,09:17:58,344.408057,51.047104
1042,2026-03-27,09:17:58,344.751332,48.521308
1043,2026-03-27,09:17:58,345.380054,48.810381
1044,2026-03-27,09:17:58,346.211143,46.071392
1045,2026-03-27,09:17:58,345.922065,44.282738
1046,2026-03-27,09:17:58,347.511991,42.313411
1047,2026-03-27,09:17:58,347.00972,41.016185
1048,2026-03-27,09:17:58,347.70713,38.233837
1049,2026-03-27,09:17:58,349.257281,37.677364
1050,2026-03-27,09:17:58,348.556274,37.666525
1051,2026-03-27,09:17:58,345.936522,37.113666
1052,2026-03-27,09:17:58,346.503851,33.7351
1053,2026-03-27,09:17:58,344.53091,33.753167
1054,2026-03-27,09:17:58,344.462255,30.464935
1055,2026-03-27,09:17:58,345.112662,30.277035
1056,2026-03-27,09:17:58,344.541736,29.894011
1057,2026-03-27,09:17:58,346.74596,30.273421
1058,2026-03-27,09:17:58,345.459569,30.089135
1059,2026-03-27,09:17:58,346.868812,29.897623
1060,2026-03-27,09:17:58,346.323169,30.085523
1061,2026-03-27,09:17:58,347.501165,29.709725
1062,2026-03-27,09:17:58,350.518389,29.319472
1063,2026-03-27,09:17:58,351.24468,29.131575
1064,2026-03-27,09:17:58,350.619556,28.025861
1065,2026-03-27,09:17:58,353.893346,27.841576
1066,2026-03-27,09:17:58,354.012567,27.277878
1067,2026-03-27,09:17:58,354.50761,27.274264
1068,2026-03-27,09:17:58,354.030656,27.462164
1069,2026-03-27,09:17:58,355.197791,27.465776
1070,2026-03-27,09:17:58,355.143593,27.653676
1071,2026-03-27,09:17:58,355.378473,27.653676
1072,2026-03-27,09:17:58,353.846376,28.0367
1073,2026-03-27,09:17:58,354.677465,27.646449
1074,2026-03-27,09:17:58,353.846376,28.220986
1075,2026-03-27,09:17:58,353.831919,27.848802
1076,2026-03-27,09:17:58,357.217702,28.379977
1077,2026-03-27,09:17:58,356.585349,28.387204
1078,2026-03-27,09:17:58,359.107531,28.387204
1079,2026-03-27,09:17:58,360.726371,28.195692
1080,2026-03-27,09:17:58,363.859219,28.575104
1081,2026-03-27,09:17:58,364.025444,28.379977
1082,2026-03-27,09:17:58,367.046265,29.319472
1083,2026-03-27,09:17:58,365.647847,29.510985
1084,2026-03-27,09:17:58,365.958611,28.065608
1085,2026-03-27,09:17:58,366.713816,28.231826
1086,2026-03-27,09:17:58,366.081463,26.613005
1087,2026-03-27,09:17:58,367.281145,27.274264
1088,2026-03-27,09:17:58,366.717447,26.208299
1089,2026-03-27,09:17:58,366.525939,25.015864
1090,2026-03-27,09:17:58,365.326258,25.865022
1091,2026-03-27,09:17:59,366.475339,26.211912
1092,2026-03-27,09:17:59,367.48711,24.636452
1093,2026-03-27,09:17:59,371.577531,24.784603
1094,2026-03-27,09:17:59,370.370621,24.827964
1095,2026-03-27,09:17:59,370.92709,24.44494
1096,2026-03-27,09:17:59,374.045515,24.976115
1097,2026-03-27,09:17:59,373.658868,25.637375
1098,2026-03-27,09:17:59,377.70232,24.44494
1099,2026-03-27,09:17:59,378.359956,24.260654
1100,2026-03-27,09:17:59,381.478347,24.065528
1101,2026-03-27,09:17:59,381.46389,22.952588
1102,2026-03-27,09:17:59,382.392549,22.959814
1103,2026-03-27,09:17:59,381.832482,22.41057
1104,2026-03-27,09:17:59,382.80811,21.836034
1105,2026-03-27,09:17:59,382.334753,22.020319
1106,2026-03-27,09:17:59,381.557862,21.836034
1107,2026-03-27,09:17:59,382.244412,21.456622
1108,2026-03-27,09:17:59,383.809021,21.456622
1109,2026-03-27,09:17:59,382.504575,21.456622
1110,2026-03-27,09:17:59,384.856935,21.456622
