[Force Data],,,,,,,,,,,,,,,,,,,,,
NumberOfForcePlates=3,,,,,,,,,,,,,,,,,,,,,
SampleRate=2400.000000,,,,,,,,,,,,,,,,,,,,,
NumberOfSamples=24040,,,,,,,,,,,,,,,,,,,,,
#Sample,FX1,FY1,FZ1,X1,Y1,Z1,MZ1,FX2,FY2,FZ2,X2,Y2,Z2,MZ2,FX3,FY3,FZ3,X3,Y3,Z3,MZ3
683,35.49,-0.6,229.83,327.86,303.73,0,771.2,-39.21,1.63,328.73,759.95,283.21,0,-300.52,0,0,0,1421.8,223.3,0,0
684,35.56,-0.65,229.74,328.09,303.9,0,753.76,-39.21,1.38,328.59,760.18,282.99,0,-305.62,0,0,0,1421.8,223.3,0,0
685,35.58,-0.62,229.7,328.37,303.9,0,772.45,-39.33,1.03,328.82,760.47,282.7,0,-308.07,0,0,0,1421.8,223.3,0,0
686,35.63,-0.61,229.56,328.25,304.11,0,796.97,-39.33,1.09,328.41,760.38,282.84,0,-299.08,0,0,0,1421.8,223.3,0,0
687,35.56,-0.67,229.79,328.2,303.84,0,779.34,-39.39,1.08,328.86,760.45,282.69,0,-287.63,0,0,0,1421.8,223.3,0,0
688,35.5,-0.59,230.01,328.12,303.73,0,763.99,-39.33,1.15,328.73,760.38,282.83,0,-312.61,0,0,0,1421.8,223.3,0,0
689,35.45,-0.55,229.56,328.34,304.06,0,757.25,-39.3,1.11,328.82,760.29,282.74,0,-297.28,0,0,0,1421.8,223.3,0,0
690,35.5,-0.57,229.65,328.07,304.07,0,752.9,-39.26,1.11,328.59,760.43,282.87,0,-325.52,0,0,0,1421.8,223.3,0,0
691,35.5,-0.65,229.83,328.21,303.95,0,753.05,-39.24,1.09,329.36,760.53,282.66,0,-272.28,0,0,0,1421.8,223.3,0,0
692,35.49,-0.54,229.79,328.26,303.9,0,760.48,-39.29,1.16,329.22,760.33,282.58,0,-306.67,0,0,0,1421.8,223.3,0,0
693,35.56,-0.59,229.97,328.13,303.91,0,772.69,-39.23,1.28,328.5,760.24,282.89,0,-324.43,0,0,0,1421.8,223.3,0,0
694,35.62,-0.51,229.97,328.12,303.83,0,765.21,-39.14,1.36,329.22,760.28,282.76,0,-272.36,0,0,0,1421.8,223.3,0,0
695,35.64,-0.57,229.74,328.1,303.87,0,766.76,-39.1,1.36,328.64,760.17,282.82,0,-286.69,0,0,0,1421.8,223.3,0,0
696,35.57,-0.53,229.97,328.03,303.96,0,770.61,-39.14,1.34,328.59,760.21,282.78,0,-286.04,0,0,0,1421.8,223.3,0,0
697,35.57,-0.61,229.74,328.21,303.89,0,777.09,-39.23,1.45,329,760.15,282.78,0,-286.17,0,0,0,1421.8,223.3,0,0
698,35.58,-0.47,229.88,327.98,303.74,0,754.23,-39.14,1.42,328.59,760.11,282.89,0,-300.64,0,0,0,1421.8,223.3,0,0
699,35.51,-0.46,230.02,327.94,303.78,0,760.52,-39.05,1.59,329.05,760.08,282.93,0,-276.95,0,0,0,1421.8,223.3,0,0
700,35.5,-0.53,229.7,328.08,303.92,0,784.5,-38.95,1.67,328.55,759.94,282.96,0,-280.27,0,0,0,1421.8,223.3,0,0
701,35.48,-0.58,229.79,327.96,303.75,0,785.45,-38.95,1.65,328.78,760.22,283.05,0,-261.69,0,0,0,1421.8,223.3,0,0
702,35.6,-0.54,229.88,328.03,303.95,0,790.52,-39.1,1.67,329.05,760.05,282.87,0,-293.01,0,0,0,1421.8,223.3,0,0
703,35.42,-0.57,229.83,327.97,304.05,0,759.45,-39.03,1.67,329.04,760.03,282.78,0,-251.99,0,0,0,1421.8,223.3,0,0
704,35.56,-0.57,230.01,328.09,303.66,0,759.37,-39.31,1.36,328.81,760.27,282.66,0,-295.28,0,0,0,1421.8,223.3,0,0
705,35.6,-0.57,229.47,328.28,303.95,0,773.69,-39.21,1.21,328.9,760.54,282.53,0,-293.23,0,0,0,1421.8,223.3,0,0
706,35.48,-0.53,229.52,328.26,303.9,0,765.58,-39.16,1.22,328.86,760.51,282.59,0,-297.24,0,0,0,1421.8,223.3,0,0
707,35.51,-0.58,229.7,328.16,303.77,0,781.65,-39.34,1.32,329.13,760.42,282.67,0,-320,0,0,0,1421.8,223.3,0,0
708,35.51,-0.43,229.83,328.07,303.75,0,737.74,-39.21,1.3,328.91,760.44,282.65,0,-298.59,0,0,0,1421.8,223.3,0,0
709,35.59,-0.53,229.7,328.23,303.73,0,745.68,-39.2,1.29,328.81,760.5,282.61,0,-296.82,0,0,0,1421.8,223.3,0,0
710,35.58,-0.46,229.43,328.31,303.9,0,773.12,-39.16,1.21,328.99,760.33,282.51,0,-291.9,0,0,0,1421.8,223.3,0,0
711,35.53,-0.53,229.47,328.39,304.04,0,768.14,-39.13,1.34,328.63,760.46,282.52,0,-317.45,0,0,0,1421.8,223.3,0,0
712,35.5,-0.62,229.65,328.21,303.69,0,767.92,-39.1,1.43,329.22,760.44,282.5,0,-292.17,0,0,0,1421.8,223.3,0,0
713,35.57,-0.57,229.34,328.24,303.83,0,764.5,-39,1.48,329,760.32,282.63,0,-314.68,0,0,0,1421.8,223.3,0,0
714,35.4,-0.61,229.65,328.05,304.08,0,777.77,-39.09,1.45,329.04,760.06,282.59,0,-302.88,0,0,0,1421.8,223.3,0,0
715,35.6,-0.65,229.56,328.04,303.82,0,780.68,-39.15,1.49,329.09,760.35,282.59,0,-337.93,0,0,0,1421.8,223.3,0,0
716,35.5,-0.51,230.1,328.01,303.72,0,742.49,-39.11,1.39,328.82,760.29,282.61,0,-315.06,0,0,0,1421.8,223.3,0,0
717,35.52,-0.58,229.52,328.06,303.83,0,768.52,-39.14,1.57,328.73,760.31,282.86,0,-299.78,0,0,0,1421.8,223.3,0,0
718,35.54,-0.55,229.61,328.13,303.82,0,764.86,-39.03,1.6,328.81,760.23,282.58,0,-287.65,0,0,0,1421.8,223.3,0,0
719,35.59,-0.41,229.75,328.04,303.82,0,776.6,-39.05,1.7,329.13,760.26,282.62,0,-288.82,0,0,0,1421.8,223.3,0,0
720,35.58,-0.45,229.47,328.01,303.71,0,781.7,-38.94,1.8,328.82,760.16,282.75,0,-272.56,0,0,0,1421.8,223.3,0,0
721,35.45,-0.42,229.65,328.1,303.71,0,757.55,-38.91,1.92,328.91,760.04,282.77,0,-252.61,0,0,0,1421.8,223.3,0,0
722,35.58,-0.74,229.97,327.96,303.86,0,804.35,-38.98,1.88,329.04,759.92,282.69,0,-287.6,0,0,0,1421.8,223.3,0,0
723,35.52,-0.57,229.83,327.83,303.76,0,769.74,-38.95,1.78,328.95,760.11,282.64,0,-281.5,0,0,0,1421.8,223.3,0,0
724,35.53,-0.61,229.61,328.07,303.89,0,776.93,-39.08,1.49,328.99,760.39,282.49,0,-290.06,0,0,0,1421.8,223.3,0,0
725,35.58,-0.58,229.79,328.16,303.8,0,767.2,-39.14,1.21,328.81,760.53,282.37,0,-299.35,0,0,0,1421.8,223.3,0,0
726,35.52,-0.55,229.74,328.1,303.67,0,763.28,-39.09,1.39,328.81,760.53,282.34,0,-303.29,0,0,0,1421.8,223.3,0,0
727,35.49,-0.56,229.51,328.36,303.75,0,750.1,-39.1,1.39,328.81,760.48,282.41,0,-294.99,0,0,0,1421.8,223.3,0,0
728,35.45,-0.51,229.7,328.1,303.76,0,733.27,-39.15,1.35,329.13,760.51,282.32,0,-315.08,0,0,0,1421.8,223.3,0,0
729,35.51,-0.48,229.56,328.25,303.83,0,771.48,-39.09,1.41,329.08,760.62,282.28,0,-286.39,0,0,0,1421.8,223.3,0,0
730,35.59,-0.54,229.74,328.02,303.74,0,763.2,-39.16,1.31,329.13,760.5,282.25,0,-319.02,0,0,0,1421.8,223.3,0,0
731,35.65,-0.61,230.06,328.06,303.65,0,782.41,-39.2,1.32,329.08,760.49,282.27,0,-309.75,0,0,0,1421.8,223.3,0,0
732,35.65,-0.58,229.79,327.99,303.79,0,777.62,-39.11,1.39,329.36,760.51,282.31,0,-327.1,0,0,0,1421.8,223.3,0,0
733,35.66,-0.66,229.79,328.11,303.8,0,787.9,-39.04,1.68,329,760.18,282.49,0,-318.42,0,0,0,1421.8,223.3,0,0
734,35.6,-0.61,229.88,327.97,303.59,0,769.61,-39.01,1.54,329.09,760.3,282.54,0,-317.89,0,0,0,1421.8,223.3,0,0
735,35.56,-0.61,229.79,328.09,303.81,0,773.43,-39,1.63,328.72,760.17,282.51,0,-298.2,0,0,0,1421.8,223.3,0,0
736,35.4,-0.53,229.83,328.05,303.85,0,772.11,-38.96,1.73,329.22,760.17,282.36,0,-280.31,0,0,0,1421.8,223.3,0,0
737,35.58,-0.55,230.24,328,303.58,0,766.88,-39.03,1.58,328.95,760.22,282.41,0,-293.71,0,0,0,1421.8,223.3,0,0
738,35.59,-0.54,229.97,327.85,303.72,0,769.53,-38.98,1.61,328.9,760.09,282.42,0,-289.63,0,0,0,1421.8,223.3,0,0
739,35.49,-0.52,229.97,327.83,303.64,0,746.97,-39.08,1.86,328.95,760.06,282.52,0,-275.95,0,0,0,1421.8,223.3,0,0
740,35.56,-0.62,229.83,328.02,303.69,0,772.52,-38.97,1.76,328.95,759.85,282.48,0,-311.88,0,0,0,1421.8,223.3,0,0
741,35.56,-0.68,229.83,327.74,303.86,0,799.93,-38.83,1.88,329.27,760.22,282.49,0,-280.82,0,0,0,1421.8,223.3,0,0
742,35.64,-0.75,229.88,327.81,303.67,0,763.34,-38.8,1.81,329,760.1,282.43,0,-291.05,0,0,0,1421.8,223.3,0,0
743,35.63,-0.59,230.33,327.91,303.68,0,770.19,-38.76,1.96,329.22,759.93,282.56,0,-279.45,0,0,0,1421.8,223.3,0,0
744,35.6,-0.53,230.1,328.25,303.71,0,762.13,-38.93,1.71,328.9,760.31,282.25,0,-284.87,0,0,0,1421.8,223.3,0,0
745,35.59,-0.61,230.1,328.13,303.62,0,748.2,-39.04,1.56,328.99,760.51,282.14,0,-297.07,0,0,0,1421.8,223.3,0,0
746,35.57,-0.48,230.06,328.18,303.76,0,749.96,-39.06,1.49,328.86,760.32,282.3,0,-299.82,0,0,0,1421.8,223.3,0,0
747,35.68,-0.59,229.65,328.24,303.72,0,759.01,-39.1,1.46,328.76,760.44,282.2,0,-304.52,0,0,0,1421.8,223.3,0,0
748,35.61,-0.62,229.79,328.15,303.83,0,784.47,-39.15,1.52,328.86,760.5,282.26,0,-318.96,0,0,0,1421.8,223.3,0,0
749,35.59,-0.72,229.65,328.25,304.08,0,794.72,-39.08,1.48,328.86,760.4,282.31,0,-292.98,0,0,0,1421.8,223.3,0,0
750,35.5,-0.7,229.87,328.11,303.74,0,759.92,-39.07,1.46,328.94,760.46,282.13,0,-304.2,0,0,0,1421.8,223.3,0,0
751,35.61,-0.73,230.15,327.9,303.82,0,767.13,-39.07,1.55,329.03,760.42,281.97,0,-284.64,0,0,0,1421.8,223.3,0,0
752,35.57,-0.58,229.88,328.04,303.76,0,744,-39.04,1.53,329.17,760.42,282.11,0,-303.63,0,0,0,1421.8,223.3,0,0
753,35.58,-0.65,229.88,328.01,303.83,0,771.98,-38.91,1.89,328.45,760.04,282.33,0,-311.02,0,0,0,1421.8,223.3,0,0
754,35.53,-0.62,230.01,328.09,303.77,0,780.35,-38.89,1.74,329.04,760.31,282.25,0,-320.89,0,0,0,1421.8,223.3,0,0
755,35.49,-0.57,229.88,327.97,303.87,0,761.19,-38.88,1.8,329.26,760.33,282.17,0,-277.07,0,0,0,1421.8,223.3,0,0
756,35.53,-0.58,229.88,328.32,303.76,0,750.48,-39,1.71,329.08,760.12,282.38,0,-310,0,0,0,1421.8,223.3,0,0
757,35.62,-0.59,229.74,327.92,303.79,0,759.13,-39,1.66,329.31,760.39,282.16,0,-280.55,0,0,0,1421.8,223.3,0,0
758,35.66,-0.75,230.06,328.06,303.73,0,776.6,-39.09,1.58,329.13,760.42,282.14,0,-298.35,0,0,0,1421.8,223.3,0,0
759,35.6,-0.74,230.01,328.06,303.58,0,775.19,-38.95,1.78,329.31,760.21,282.27,0,-297.84,0,0,0,1421.8,223.3,0,0
760,35.49,-0.6,229.97,328.02,303.95,0,759.97,-38.83,1.88,329.31,760.23,282.49,0,-296.94,0,0,0,1421.8,223.3,0,0
761,35.49,-0.66,229.83,328.04,303.6,0,764.31,-38.74,2.03,329.22,760.13,282.28,0,-292.61,0,0,0,1421.8,223.3,0,0
762,35.61,-0.72,230.19,327.86,303.55,0,775.1,-38.9,1.93,329.31,760.09,282.28,0,-313.96,0,0,0,1421.8,223.3,0,0
763,35.61,-0.57,230.29,327.79,303.68,0,757.96,-38.91,2,329.54,760.14,282.46,0,-316.41,0,0,0,1421.8,223.3,0,0
764,35.58,-0.69,230.06,328.16,303.64,0,764.23,-38.85,1.72,329.08,760.37,282.09,0,-281.1,0,0,0,1421.8,223.3,0,0
765,35.67,-0.6,229.7,328.29,303.76,0,763.82,-39.03,1.51,328.99,760.52,282.01,0,-288.5,0,0,0,1421.8,223.3,0,0
766,35.51,-0.58,230.01,328.1,303.78,0,727.92,-38.95,1.49,328.72,760.5,282.17,0,-293.35,0,0,0,1421.8,223.3,0,0
767,35.58,-0.67,230.24,328.04,303.58,0,750.74,-39.05,1.58,329.12,760.61,281.98,0,-309.17,0,0,0,1421.8,223.3,0,0
768,35.72,-0.62,230.33,328.15,303.6,0,768.14,-39.04,1.45,329.35,760.6,281.91,0,-311.46,0,0,0,1421.8,223.3,0,0
769,35.64,-0.67,230.1,328.24,303.75,0,759.15,-38.96,1.48,328.99,760.69,281.98,0,-306.05,0,0,0,1421.8,223.3,0,0
770,35.65,-0.6,230.2,328.07,303.75,0,761.33,-38.84,1.6,329.26,760.54,281.89,0,-294.38,0,0,0,1421.8,223.3,0,0
771,35.61,-0.48,230.51,327.93,303.5,0,730.36,-38.95,1.62,329.49,760.62,281.97,0,-298.43,0,0,0,1421.8,223.3,0,0
772,35.69,-0.48,230.11,328.08,303.64,0,743.55,-39.01,1.67,329.13,760.33,282.07,0,-314.42,0,0,0,1421.8,223.3,0,0
773,35.61,-0.54,230.15,328.06,303.74,0,764.88,-38.89,1.81,329.12,760.29,282,0,-293.77,0,0,0,1421.8,223.3,0,0
774,35.5,-0.69,230.24,328.04,303.78,0,750.73,-38.92,1.81,328.76,760.22,282.08,0,-298.78,0,0,0,1421.8,223.3,0,0
775,35.75,-0.71,230.11,327.98,303.78,0,775.13,-38.88,1.78,329.17,760.17,282.1,0,-312.53,0,0,0,1421.8,223.3,0,0
776,35.71,-0.67,229.74,328.1,303.83,0,775.12,-38.84,1.77,329.58,760.46,282.01,0,-317.47,0,0,0,1421.8,223.3,0,0
777,35.72,-0.65,229.7,328.34,303.87,0,770.84,-38.87,1.71,328.85,760.21,282.06,0,-306.55,0,0,0,1421.8,223.3,0,0
778,35.6,-0.57,229.97,328.24,303.86,0,760.78,-38.83,1.71,329.17,760.33,281.89,0,-279.23,0,0,0,1421.8,223.3,0,0
779,35.58,-0.69,229.97,327.83,303.81,0,779.84,-38.7,2.09,329.22,760,282.15,0,-291.71,0,0,0,1421.8,223.3,0,0
780,35.59,-0.59,230.29,327.74,303.6,0,722.13,-38.56,2.27,329.67,760.1,282.16,0,-271.53,0,0,0,1421.8,223.3,0,0
781,35.5,-0.53,230.33,328.03,303.68,0,733.43,-38.78,2.07,329.17,760.18,282.1,0,-295.93,0,0,0,1421.8,223.3,0,0
782,35.64,-0.53,230.47,327.85,303.51,0,748.17,-38.78,2.06,329.17,760.11,282.12,0,-273.9,0,0,0,1421.8,223.3,0,0
783,35.65,-0.57,230.33,327.7,303.79,0,769.24,-38.83,2.09,329.22,760.08,282.2,0,-292.31,0,0,0,1421.8,223.3,0,0
784,35.7,-0.62,230.24,328.08,303.57,0,765.26,-38.84,1.78,329.26,760.38,281.91,0,-277.69,0,0,0,1421.8,223.3,0,0
785,35.68,-0.78,230.1,327.99,303.67,0,773.58,-39.03,1.51,329.17,760.59,281.88,0,-309.22,0,0,0,1421.8,223.3,0,0
786,35.61,-0.66,230.1,328.15,303.65,0,755.12,-39.01,1.53,329.62,760.43,281.74,0,-310.07,0,0,0,1421.8,223.3,0,0
787,35.64,-0.66,229.83,328.17,303.76,0,756.52,-38.98,1.61,329.08,760.34,281.87,0,-312.53,0,0,0,1421.8,223.3,0,0
788,35.63,-0.58,230.15,327.94,303.61,0,750.15,-38.91,1.67,329.21,760.54,281.84,0,-323.7,0,0,0,1421.8,223.3,0,0
789,35.6,-0.59,230.24,328,303.66,0,746.16,-38.9,1.7,329.12,760.52,281.73,0,-305.89,0,0,0,1421.8,223.3,0,0
790,35.76,-0.5,229.88,328.2,303.94,0,765.64,-38.83,1.66,329.17,760.51,281.8,0,-299.19,0,0,0,1421.8,223.3,0,0
791,35.59,-0.55,230.06,328.12,303.83,0,743.71,-38.92,1.6,329.12,760.44,281.8,0,-302.49,0,0,0,1421.8,223.3,0,0
792,35.72,-0.67,230.51,328.03,303.53,0,760.04,-38.95,1.74,329.48,760.33,281.77,0,-307.81,0,0,0,1421.8,223.3,0,0
793,35.57,-0.8,230.46,327.81,303.46,0,739.63,-38.86,1.75,329.26,760.18,281.87,0,-334.27,0,0,0,1421.8,223.3,0,0
794,35.65,-0.82,230.33,327.86,303.66,0,774.29,-38.9,1.81,329.17,760.41,281.88,0,-313.33,0,0,0,1421.8,223.3,0,0
795,35.77,-0.67,229.74,328.41,303.87,0,774.22,-38.76,1.8,328.99,760.37,281.87,0,-302.75,0,0,0,1421.8,223.3,0,0
796,35.68,-0.69,230.24,327.84,303.66,0,756.9,-38.89,1.9,329.44,760.26,281.74,0,-279.79,0,0,0,1421.8,223.3,0,0
797,35.63,-0.58,230.11,328,303.7,0,779.41,-38.9,1.94,329.48,760.39,281.77,0,-286.71,0,0,0,1421.8,223.3,0,0
798,35.71,-0.43,229.79,328.24,303.72,0,762.31,-38.86,1.95,328.99,760.29,281.96,0,-296.06,0,0,0,1421.8,223.3,0,0
799,35.64,-0.57,230.06,328.09,303.74,0,747.88,-38.7,2.26,329.35,760.2,281.97,0,-306.06,0,0,0,1421.8,223.3,0,0
800,35.71,-0.57,230.06,327.99,303.82,0,768.21,-38.68,2.2,329.35,760.18,281.9,0,-283.07,0,0,0,1421.8,223.3,0,0
801,35.64,-0.72,230.01,327.67,303.71,0,799.36,-38.78,2.07,329.53,760.1,281.96,0,-304.53,0,0,0,1421.8,223.3,0,0
802,35.65,-0.77,230.83,327.58,303.68,0,758.17,-38.65,1.97,328.9,760.09,282,0,-286.46,0,0,0,1421.8,223.3,0,0
803,35.75,-0.78,230.42,327.81,303.7,0,773.18,-38.7,2.08,329.94,760.21,281.86,0,-279.14,0,0,0,1421.8,223.3,0,0
804,35.64,-0.71,230.33,328.16,303.62,0,736.39,-38.77,1.81,329.08,760.49,281.72,0,-285.8,0,0,0,1421.8,223.3,0,0
805,35.66,-0.62,229.97,328.21,303.72,0,735.19,-38.79,1.76,328.98,760.6,281.68,0,-285.74,0,0,0,1421.8,223.3,0,0
806,35.7,-0.53,230.11,328.09,303.73,0,739.95,-38.9,1.84,329.48,760.56,281.56,0,-292.78,0,0,0,1421.8,223.3,0,0
807,35.73,-0.54,230.38,328.16,303.76,0,749.19,-38.81,1.78,329.21,760.49,281.54,0,-286.83,0,0,0,1421.8,223.3,0,0
808,35.71,-0.55,230.33,328.23,303.77,0,760.49,-38.89,1.73,329.35,760.57,281.61,0,-305.99,0,0,0,1421.8,223.3,0,0
809,35.73,-0.53,230.29,328.17,303.67,0,728.7,-38.86,1.71,329.53,760.7,281.55,0,-298.73,0,0,0,1421.8,223.3,0,0
810,35.72,-0.65,230.29,328.01,303.63,0,743.09,-38.95,1.69,328.94,760.58,281.55,0,-297.3,0,0,0,1421.8,223.3,0,0
811,35.68,-0.75,230.15,328.13,303.68,0,757.83,-38.97,1.67,329.12,760.5,281.57,0,-318.76,0,0,0,1421.8,223.3,0,0
812,35.66,-0.88,230.24,328.01,303.68,0,776.19,-38.81,1.78,329.3,760.51,281.68,0,-304.14,0,0,0,1421.8,223.3,0,0
813,35.61,-0.78,230.51,328.01,303.77,0,761.89,-38.73,2.05,329.03,760.31,281.72,0,-296.09,0,0,0,1421.8,223.3,0,0
814,35.79,-0.75,230.38,328.17,303.64,0,760.18,-38.58,2.09,329.48,760.3,281.65,0,-282.22,0,0,0,1421.8,223.3,0,0
815,35.73,-0.54,230.33,327.97,303.73,0,736.65,-38.75,1.99,329.12,760.45,281.71,0,-285.27,0,0,0,1421.8,223.3,0,0
816,35.72,-0.61,230.56,328.11,303.74,0,762.86,-38.79,2.09,328.9,760.32,281.83,0,-304.31,0,0,0,1421.8,223.3,0,0
817,35.7,-0.5,230.42,328.08,303.65,0,740.95,-38.76,1.92,328.98,760.37,281.64,0,-295.57,0,0,0,1421.8,223.3,0,0
818,35.79,-0.66,230.38,328.09,303.55,0,761.13,-38.76,2.05,329.08,760.31,281.71,0,-278.37,0,0,0,1421.8,223.3,0,0
819,35.73,-0.71,230.6,327.84,303.57,0,765.41,-38.71,2.2,329.26,760.11,281.76,0,-302.93,0,0,0,1421.8,223.3,0,0
820,35.79,-0.8,230.46,327.98,303.52,0,790.24,-38.71,2.13,328.94,760.28,281.69,0,-282.72,0,0,0,1421.8,223.3,0,0
821,35.65,-0.91,230.37,327.76,303.65,0,793.32,-38.65,2.21,329.08,760.13,281.82,0,-289.7,0,0,0,1421.8,223.3,0,0
822,35.65,-0.82,230.06,328.16,303.98,0,809.16,-38.69,2.06,328.94,760.19,281.78,0,-266.77,0,0,0,1421.8,223.3,0,0
823,35.72,-0.87,230.06,327.99,303.61,0,770.27,-38.58,2.12,329.12,760.3,281.8,0,-289.45,0,0,0,1421.8,223.3,0,0
824,35.72,-0.65,230.06,328.03,303.81,0,747.26,-38.87,2.04,329.16,760.48,281.54,0,-288.6,0,0,0,1421.8,223.3,0,0
825,35.72,-0.57,230.15,328.07,303.73,0,739.98,-38.87,1.87,329.16,760.6,281.49,0,-280.2,0,0,0,1421.8,223.3,0,0
826,35.79,-0.61,230.33,327.98,303.5,0,755.26,-38.86,1.88,328.89,760.48,281.51,0,-279.56,0,0,0,1421.8,223.3,0,0
827,35.77,-0.65,230.38,328.12,303.58,0,740.28,-38.85,1.9,328.71,760.66,281.47,0,-274.86,0,0,0,1421.8,223.3,0,0
828,35.76,-0.66,229.97,328.17,303.8,0,753.05,-38.8,1.77,328.94,760.59,281.49,0,-308.91,0,0,0,1421.8,223.3,0,0
829,35.75,-0.78,230.1,328.12,303.75,0,758.66,-38.81,1.74,329.07,760.6,281.56,0,-303.45,0,0,0,1421.8,223.3,0,0
830,35.8,-0.88,230.06,328.21,303.7,0,783.76,-38.79,1.66,328.94,760.62,281.52,0,-311.82,0,0,0,1421.8,223.3,0,0
831,35.81,-0.76,230.15,328.09,303.67,0,771.48,-38.93,1.71,328.89,760.57,281.57,0,-331.76,0,0,0,1421.8,223.3,0,0
832,35.85,-0.76,230.1,328.2,303.59,0,768.94,-38.76,1.93,328.94,760.5,281.51,0,-285.38,0,0,0,1421.8,223.3,0,0
833,35.72,-0.65,230.11,328.11,303.83,0,743.41,-38.79,2.17,328.49,760.38,281.76,0,-288.41,0,0,0,1421.8,223.3,0,0
834,35.7,-0.52,230.24,327.9,303.73,0,736.45,-38.78,2.27,328.8,760.31,281.62,0,-305.85,0,0,0,1421.8,223.3,0,0
835,35.78,-0.59,230.11,328.1,303.72,0,744.02,-38.71,2.15,328.94,760.44,281.52,0,-305.92,0,0,0,1421.8,223.3,0,0
836,35.77,-0.53,230.06,328.04,303.73,0,747.86,-38.7,2.07,328.48,760.42,281.58,0,-289.92,0,0,0,1421.8,223.3,0,0
837,35.76,-0.72,230.38,328.16,303.6,0,735.37,-38.64,1.96,328.49,760.4,281.63,0,-302.88,0,0,0,1421.8,223.3,0,0
838,35.7,-0.85,230.15,327.97,303.56,0,750.62,-38.69,2.01,328.98,760.23,281.58,0,-291.68,0,0,0,1421.8,223.3,0,0
839,35.66,-0.82,229.97,328.03,303.95,0,780.96,-38.66,2.19,328.94,760.22,281.81,0,-286.66,0,0,0,1421.8,223.3,0,0
840,35.78,-0.86,230.15,328.13,303.58,0,777.64,-38.77,2.37,328.8,760.13,281.79,0,-280.84,0,0,0,1421.8,223.3,0,0
841,35.7,-0.73,230.33,327.68,303.6,0,758.66,-38.56,2.33,329.16,760.16,281.58,0,-269.49,0,0,0,1421.8,223.3,0,0
842,35.64,-0.8,230.06,327.75,303.76,0,765.65,-38.65,2.28,328.89,760.16,281.75,0,-264.94,0,0,0,1421.8,223.3,0,0
843,35.7,-0.57,229.79,328.12,304,0,726.67,-38.52,2.37,328.85,760.21,281.71,0,-268.29,0,0,0,1421.8,223.3,0,0
844,35.77,-0.49,230.24,328.05,303.75,0,730.73,-38.69,2.06,328.8,760.48,281.44,0,-274.9,0,0,0,1421.8,223.3,0,0
845,35.66,-0.51,229.61,328.26,303.77,0,729.59,-38.75,1.8,328.35,760.62,281.55,0,-306.53,0,0,0,1421.8,223.3,0,0
846,35.69,-0.66,230.15,328.07,303.67,0,724.11,-38.73,1.89,328.39,760.58,281.5,0,-287.76,0,0,0,1421.8,223.3,0,0
847,35.66,-0.71,229.7,328.43,303.84,0,748.75,-38.89,1.85,328.44,760.6,281.37,0,-300.71,0,0,0,1421.8,223.3,0,0
848,35.72,-0.88,229.79,328.29,303.9,0,774.86,-38.85,1.85,328.57,760.72,281.33,0,-290.37,0,0,0,1421.8,223.3,0,0
849,35.77,-0.78,229.47,328.29,303.89,0,771.94,-38.77,1.74,328.21,760.58,281.41,0,-295.53,0,0,0,1421.8,223.3,0,0
850,35.78,-0.69,229.88,328.26,303.8,0,746.34,-38.8,1.77,328.8,760.59,281.35,0,-294.27,0,0,0,1421.8,223.3,0,0
851,35.77,-0.62,229.79,328.17,303.66,0,744.07,-38.76,1.87,328.39,760.58,281.31,0,-308.56,0,0,0,1421.8,223.3,0,0
852,35.71,-0.55,229.84,328.18,303.72,0,735.52,-38.71,1.95,328.8,760.56,281.35,0,-298.97,0,0,0,1421.8,223.3,0,0
853,35.72,-0.56,230.11,328.29,303.77,0,723.91,-38.58,2.06,329.03,760.52,281.41,0,-274.94,0,0,0,1421.8,223.3,0,0
854,35.7,-0.62,229.83,328.29,303.75,0,755.48,-38.8,2.18,328.35,760.23,281.6,0,-314.77,0,0,0,1421.8,223.3,0,0
855,35.66,-0.72,229.7,328.49,303.92,0,750.18,-38.73,2.15,328.57,760.4,281.49,0,-291.68,0,0,0,1421.8,223.3,0,0
856,35.83,-0.75,229.79,328.12,303.82,0,779.28,-38.67,2.09,328.21,760.41,281.58,0,-299.53,0,0,0,1421.8,223.3,0,0
857,35.72,-0.86,230.01,328.1,303.56,0,751.37,-38.72,2.1,328.53,760.52,281.59,0,-280.96,0,0,0,1421.8,223.3,0,0
858,35.71,-0.74,230.01,328.14,303.65,0,762.38,-38.71,2.12,328.48,760.49,281.55,0,-273.67,0,0,0,1421.8,223.3,0,0
859,35.58,-0.65,229.88,327.92,303.73,0,747.28,-38.59,2.27,328.85,760.39,281.5,0,-292.73,0,0,0,1421.8,223.3,0,0
860,35.69,-0.57,229.84,328.08,303.88,0,735.62,-38.51,2.38,328.22,759.99,281.88,0,-287.28,0,0,0,1421.8,223.3,0,0
861,35.65,-0.55,229.88,327.96,303.69,0,741.28,-38.42,2.3,328.4,760.3,281.65,0,-253.91,0,0,0,1421.8,223.3,0,0
862,35.66,-0.39,229.84,327.95,303.79,0,746.5,-38.53,2.46,328.8,760.14,281.62,0,-274.96,0,0,0,1421.8,223.3,0,0
863,35.7,-0.54,229.97,327.97,303.64,0,737.59,-38.67,2.25,328.4,760.21,281.73,0,-299.75,0,0,0,1421.8,223.3,0,0
