sample,left_foot,right_foot
1359,22.95,375.96
1360,19.92,380.93
1361,19.34,382.53
1362,18.82,384.68
1363,18.63,386.62
1364,16.74,389.97
1365,17.5,391.44
1366,15.58,393.57
1367,16.34,393.95
1368,14.84,397.17
1369,11.75,400.29
1370,12.75,402.15
1371,12.57,405.14
1372,10.57,408.38
1373,10.57,410.94
1374,9.52,412.42
1375,8.12,415.6
1376,7.26,417.33
1377,7.07,418.8
1378,7.07,419.12
1379,6.14,418.12
1380,6.88,419.39
1381,6.14,421.25
1382,3.71,421.67
1383,4.78,422.96
1384,3.71,425.72
1385,3.71,425.0
1386,3.71,424.97
1387,3.71,426.47
1388,3.71,427.2
1389,2.66,427.51
1390,3.71,425.79
1391,2.66,427.86
1392,2.66,428.83
1393,3.77,427.88
1394,3.71,427.84
1395,3.71,429.02
1396,4.8,430.17
1397,3.71,429.88
1398,3.6,428.21
1399,4.82,429.31
1400,3.77,429.09
1401,3.77,429.8
1402,4.8,428.36
1403,5.79,427.98
1404,4.71,429.19
1405,5.77,427.88
1406,5.77,427.21
1407,4.71,427.54
1408,6.85,427.03
1409,5.77,426.11
1410,5.77,426.64
1411,4.82,425.33
1412,7.86,427.18
1413,10.09,426.82
1414,10.09,427.89
1415,11.09,426.34
1416,11.66,426.38
1417,12.89,426.48
1418,13.11,427.4
1419,15.31,427.68
1420,15.49,427.31
1421,16.2,428.3
1422,16.58,426.33
1423,16.77,425.86
1424,16.97,426.12
1425,16.97,425.95
1426,18.27,424.85
1427,19.53,424.52
1428,21.09,424.17
1429,22.13,422.6
1430,25.15,422.32
1431,25.73,421.8
1432,26.67,421.51
1433,28.93,419.94
1434,32.43,419.55
1435,33.77,419.72
1436,34.38,417.84
1437,37.65,418.66
1438,38.68,418.1
1439,42.47,417.71
1440,42.39,417.8
1441,43.99,417.23
1442,44.73,417.05
1443,46.88,413.66
1444,47.76,412.88
1445,49.05,410.33
1446,50.19,411.76
1447,52.44,410.71
1448,54.88,407.6
1449,57.59,406.57
1450,59.12,405.8
1451,60.43,406.01
1452,61.36,403.97
1453,61.07,401.99
1454,63.35,401.49
1455,64.5,399.75
1456,65.2,398.12
1457,66.37,395.9
1458,67.36,393.52
1459,70.11,391.24
1460,72.36,391.6
1461,73.86,388.2
1462,74.62,385.79
1463,75.6,384.49
1464,76.89,384.48
1465,78.86,383.4
1466,79.13,382.48
1467,80.9,382.4
1468,83.15,381.16
1469,84.2,381.72
1470,85.31,379.11
1471,86.44,376.86
1472,87.9,376.07
1473,88.3,373.19
1474,89.02,373.86
1475,90.56,371.26
1476,92.36,369.02
1477,93.06,369.25
1478,94.35,367.99
1479,94.77,365.34
1480,95.88,366.11
1481,96.23,365.01
1482,98.66,362.98
1483,99.63,361.41
1484,100.32,361.28
1485,101.44,360.65
1486,101.99,358.51
1487,104.45,358.18
1488,105.77,355.57
1489,107.09,352.62
1490,106.9,352.29
1491,109.1,350.28
1492,110.77,346.82
1493,111.61,346.31
1494,114.06,346.49
1495,113.7,343.33
1496,115.95,343.58
1497,119.86,343.51
1498,118.2,341.93
1499,117.86,342.25
1500,121.31,344.01
1501,123.02,339.89
1502,123.02,338.11
1503,122.96,338.39
1504,126.9,336.99
1505,128.14,335.4
1506,128.67,334.88
1507,130.02,333.51
1508,131.57,330.75
1509,133.08,328.32
1510,134.6,326.98
1511,135.5,324.75
1512,136.33,325.21
1513,138.23,320.14
1514,140.28,321.28
1515,141.18,319.57
1516,142.61,319.51
1517,143.86,316.11
1518,145.81,316.52
1519,147.37,314.92
1520,147.35,315.13
1521,148.52,314.36
1522,151.5,313.23
1523,153.15,310.41
1524,156.77,308.26
1525,159.1,309.01
1526,160.03,304.98
1527,161.91,304.2
1528,164.21,303.73
1529,168.1,300.95
1530,170.18,299.79
1531,173.11,300.44
1532,174.59,297.52
1533,176.58,297.95
1534,179.44,297.43
1535,181.72,293.49
1536,183.4,294.08
1537,186.94,291.61
1538,189.97,289.36
1539,190.52,287.82
1540,192.43,286.14
1541,196.56,282.99
1542,201.07,281.69
1543,202.93,279.14
1544,205.06,273.35
1545,208.41,272.96
1546,212.91,270.42
1547,216.98,269.06
1548,219.35,266.29
1549,223.51,264.08
1550,226.38,261.77
1551,225.87,260.63
1552,227.99,258.75
1553,231.13,256.56
1554,232.57,255.81
1555,235.35,251.95
1556,237.27,251.71
1557,242.03,248.7
1558,243.36,244.8
1559,245.39,241.97
1560,249.39,237.18
1561,252.37,235.46
1562,254.49,232.53
1563,256.96,229.28
1564,261.03,228.37
1565,263.9,224.88
1566,267.43,222.8
1567,271.69,220.8
1568,271.91,220.09
1569,276.93,217.27
1570,280.21,216.34
1571,283.24,212.45
1572,284.59,210.3
1573,288.66,210.25
1574,289.27,205.98
1575,294.22,203.54
1576,296.37,198.99
1577,305.59,196.48
1578,307.0,192.21
1579,312.97,189.81
1580,313.55,184.09
1581,319.87,182.36
1582,324.83,177.03
1583,326.77,173.11
1584,327.63,170.9
1585,330.67,166.22
1586,332.43,161.63
1587,334.5,157.96
1588,335.67,153.93
1589,337.48,150.6
1590,339.3,145.45
1591,339.65,142.41
1592,342.48,139.55
1593,345.24,135.36
1594,344.26,132.24
1595,347.67,129.57
1596,349.89,124.24
1597,351.97,118.03
1598,354.41,112.85
1599,356.8,102.58
1600,359.32,102.01
1601,360.1,95.34
1602,360.91,90.94
1603,360.13,85.87
1604,361.56,82.62
1605,361.95,78.87
1606,360.5,75.15
1607,361.84,72.58
1608,361.73,67.05
1609,361.79,64.6
1610,362.93,59.71
1611,359.8,58.62
1612,362.84,54.49
1613,364.61,51.84
1614,364.95,48.19
1615,362.53,45.88
1616,362.51,43.21
1617,364.2,40.24
1618,362.85,37.92
1619,363.55,37.2
1620,362.75,35.07
1621,362.34,33.58
1622,361.24,30.82
1623,360.69,28.38
1624,362.67,27.1
1625,363.09,25.98
1626,362.28,26.01
1627,364.19,24.82
1628,363.22,24.48
1629,364.46,23.68
1630,366.16,23.85
1631,365.66,24.46
1632,365.53,23.49
1633,367.52,23.68
1634,365.65,23.49
1635,364.43,23.3
1636,364.65,23.3
1637,363.52,23.3
1638,361.52,23.11
1639,362.26,23.3
1640,362.58,23.3
1641,362.31,22.37
1642,363.9,23.11
1643,363.63,23.15
1644,362.75,23.29
1645,362.78,22.57
1646,362.55,23.47
1647,360.1,23.47
1648,362.1,22.37
1649,359.52,23.1
1650,359.03,22.22
1651,356.23,22.36
1652,358.39,21.43
1653,355.6,23.3
1654,356.07,22.72
1655,354.87,23.66
1656,355.14,25.23
1657,355.49,25.59
1658,354.4,27.53
1659,354.48,28.12
1660,353.87,28.89
1661,354.57,27.53
1662,353.88,27.55
1663,353.41,28.13
1664,352.43,27.93
1665,349.4,28.13
1666,348.36,28.12
1667,348.47,28.5
1668,347.31,29.84
1669,347.05,30.61
1670,346.63,30.95
1671,346.34,32.6
1672,347.71,33.54
1673,345.82,33.75
1674,346.85,35.83
1675,347.79,36.39
1676,347.7,35.03
1677,348.54,34.83
1678,348.86,36.21
1679,349.99,35.59
1680,348.78,38.03
1681,350.46,35.98
1682,347.86,37.84
1683,349.51,39.02
1684,346.74,42.49
1685,345.73,42.45
1686,345.12,42.13
1687,343.05,46.76
1688,343.76,46.34
1689,342.88,48.45
1690,343.09,47.88
1691,341.03,49.54
1692,343.53,50.22
1693,341.77,51.48
1694,342.55,51.5
1695,343.24,50.11
1696,341.15,51.34
1697,343.68,50.09
1698,343.26,50.77
1699,341.18,50.76
1700,342.19,52.2
1701,341.12,52.4
1702,340.24,51.98
1703,341.44,51.53
1704,340.55,51.72
1705,340.72,52.3
1706,341.49,54.08
1707,341.77,55.3
1708,342.54,55.66
1709,344.86,55.68
1710,342.84,56.89
1711,343.71,56.53
1712,345.16,55.81
1713,343.99,55.87
1714,344.71,57.07
1715,344.58,55.89
1716,346.52,55.5
1717,346.5,55.48
1718,345.37,55.42
1719,346.67,55.82
1720,346.9,55.81
1721,348.96,56.73
1722,348.38,56.0
1723,347.43,56.95
1724,348.08,58.06
1725,348.6,59.5
1726,349.43,59.9
1727,349.52,59.85
1728,350.22,60.06
1729,351.14,61.1
1730,350.59,62.63
1731,351.22,60.43
1732,349.97,59.93
1733,350.36,57.62
1734,351.5,58.71
1735,350.41,61.09
1736,349.64,57.49
1737,348.68,58.71
1738,349.69,57.65
1739,350.14,57.49
1740,350.84,58.31
1741,350.2,56.28
1742,348.84,58.32
1743,350.73,57.23
1744,351.23,57.68
1745,352.68,54.57
1746,352.24,54.43
1747,353.21,54.05
1748,355.47,56.53
1749,354.75,53.29
1750,355.1,52.07
1751,356.16,53.49
1752,356.67,52.07
1753,355.82,51.89
1754,353.6,52.72
1755,355.33,50.75
1756,355.01,50.75
1757,355.02,51.49
1758,354.59,51.88
1759,354.75,51.73
1760,355.59,53.15
1761,356.82,51.7
1762,357.44,53.48
1763,357.98,53.29
1764,359.44,52.67
1765,359.25,51.87
1766,360.86,52.89
1767,360.77,51.54
1768,362.32,51.39
1769,363.44,51.21
1770,361.9,48.89
1771,364.02,48.18
1772,364.55,48.72
1773,363.11,50.86
1774,363.07,48.52
1775,366.41,49.99
1776,365.0,49.09
1777,366.05,51.03
1778,365.39,50.21
1779,365.95,48.89
1780,366.18,51.42
1781,368.47,51.6
1782,368.51,48.89
1783,368.56,48.32
1784,368.36,49.36
1785,366.72,47.75
1786,367.68,48.79
1787,368.7,47.4
1788,368.08,46.13
1789,367.76,47.42
1790,368.13,46.55
1791,365.32,47.03
1792,365.2,46.28
1793,366.02,45.21
1794,368.31,45.52
1795,367.98,45.23
1796,368.66,44.08
1797,366.84,44.07
1798,368.88,43.01
1799,369.35,40.4
1800,368.83,40.22
1801,367.79,40.21
1802,368.05,41.06
1803,365.08,39.14
1804,366.37,39.65
1805,365.45,37.78
1806,363.56,39.46
1807,364.62,37.21
1808,363.06,38.93
1809,360.61,39.14
1810,363.3,37.05
1811,362.57,38.36
1812,362.14,37.05
1813,361.62,39.65
1814,361.44,39.45
1815,360.89,39.31
1816,361.8,38.21
1817,360.0,37.24
1818,361.37,37.24
1819,359.2,37.24
1820,359.01,37.2
1821,355.5,37.24
1822,356.35,37.43
1823,354.56,37.58
1824,354.32,39.88
1825,353.95,41.38
1826,353.06,40.95
1827,352.74,41.9
1828,351.39,43.29
1829,351.61,41.4
1830,350.16,45.15
1831,350.18,43.6
1832,348.17,44.72
1833,346.38,45.49
1834,346.49,44.2
1835,344.62,47.09
1836,343.52,46.9
1837,342.55,45.68
1838,339.6,46.9
1839,338.29,46.61
1840,338.8,47.82
1841,336.74,48.2
1842,335.83,48.39
1843,333.63,49.14
1844,333.76,49.53
1845,330.8,51.63
1846,331.43,51.99
1847,331.21,52.38
1848,330.48,53.08
1849,329.11,54.14
1850,326.54,54.7
1851,326.13,56.13
1852,324.96,56.9
1853,323.18,59.25
1854,321.37,56.94
1855,321.16,62.31
1856,317.16,62.63
1857,317.21,67.71
1858,316.31,67.56
1859,314.39,68.03
1860,314.17,73.26
1861,313.79,73.3
1862,311.64,74.85
1863,310.94,75.84
1864,308.3,76.21
1865,306.39,79.25
1866,306.94,79.63
1867,306.02,80.72
1868,305.91,82.11
1869,302.81,82.64
1870,303.54,83.34
1871,301.03,85.28
1872,297.65,85.89
1873,295.37,88.44
1874,296.93,90.33
1875,293.95,92.31
1876,294.38,91.66
1877,293.08,94.97
1878,291.6,96.63
1879,289.84,99.49
1880,292.04,101.72
1881,290.38,103.47
1882,287.83,105.42
1883,287.73,107.77
1884,285.13,110.0
1885,282.41,110.56
1886,282.23,113.94
1887,279.5,112.58
1888,278.09,115.56
1889,276.68,115.8
1890,274.25,117.29
1891,274.74,121.45
1892,274.01,122.34
1893,273.0,123.45
1894,270.4,126.26
1895,268.42,129.19
1896,268.77,130.63
1897,266.72,132.36
1898,267.13,133.47
1899,266.99,133.69
1900,265.36,134.07
1901,264.91,137.7
1902,262.52,140.97
1903,262.16,143.67
1904,260.79,145.36
1905,258.99,148.29
1906,259.05,150.02
1907,257.66,152.7
1908,257.77,153.77
1909,255.6,154.23
1910,252.67,154.22
1911,252.97,155.1
1912,251.56,154.68
1913,249.88,157.2
1914,249.67,159.53
1915,248.59,160.23
1916,247.58,161.55
1917,247.45,161.8
1918,245.05,162.25
1919,241.49,164.43
1920,242.09,165.79
1921,241.8,166.84
1922,238.66,168.86
1923,237.15,169.83
1924,234.56,173.07
1925,233.35,172.18
1926,231.41,175.53
1927,228.52,174.76
1928,227.8,177.63
1929,226.53,179.31
1930,224.51,180.27
1931,223.94,183.56
1932,219.85,185.35
1933,220.22,186.42
1934,217.81,189.07
1935,217.04,189.58
1936,214.96,191.67
1937,211.39,192.03
1938,210.34,193.56
1939,205.69,193.37
1940,203.96,195.44
1941,200.72,196.16
1942,197.34,197.64
1943,196.46,198.65
1944,194.86,199.55
1945,193.92,203.79
1946,192.21,204.08
1947,190.63,207.43
1948,187.86,209.7
1949,187.6,208.22
1950,186.32,211.85
1951,184.04,212.54
1952,183.28,213.48
1953,180.73,215.85
1954,179.51,214.89
1955,176.67,218.04
1956,173.13,218.7
1957,170.55,218.86
1958,167.65,222.25
1959,164.48,224.12
1960,161.71,225.07
1961,158.04,228.04
1962,156.43,228.34
1963,152.74,230.76
1964,150.26,236.24
1965,146.88,235.69
1966,144.61,237.76
1967,143.28,238.19
1968,141.99,240.8
1969,140.37,243.35
1970,138.67,244.39
1971,137.37,246.09
1972,135.77,246.99
1973,134.22,249.69
1974,132.95,251.62
1975,130.19,253.64
1976,128.97,258.1
1977,125.67,258.64
1978,123.78,261.19
1979,121.89,264.92
1980,118.21,266.09
1981,116.07,269.23
1982,114.03,270.16
1983,110.26,274.01
1984,108.92,277.98
1985,107.04,279.74
1986,105.2,282.7
1987,103.71,285.25
1988,100.62,287.73
1989,97.37,290.56
1990,96.48,289.71
1991,95.63,291.1
1992,94.02,293.47
1993,93.29,294.69
1994,89.75,297.96
1995,90.07,300.66
1996,89.66,303.67
1997,89.46,305.45
1998,86.59,305.7
1999,86.2,310.17
2000,86.31,312.83
2001,83.91,316.63
2002,83.12,316.87
2003,82.37,319.32
2004,81.38,323.66
2005,82.52,323.34
2006,85.15,326.0
2007,82.18,327.94
2008,83.92,331.28
2009,83.37,331.53
2010,82.19,332.65
2011,83.91,335.43
2012,83.97,335.51
2013,86.07,337.04
2014,83.47,338.06
2015,83.82,340.09
2016,81.4,340.6
2017,80.89,343.16
2018,84.12,343.51
2019,82.39,344.13
2020,79.34,345.7
2021,80.14,344.79
2022,80.34,345.42
2023,79.97,346.36
2024,79.15,346.38
2025,81.0,347.36
2026,79.48,346.14
2027,77.12,346.36
2028,77.29,347.25
2029,77.37,345.26
2030,75.32,344.4
2031,75.32,346.97
2032,71.18,348.05
2033,71.36,348.34
2034,69.13,347.98
2035,65.78,350.03
2036,63.07,349.19
2037,61.24,350.4
2038,57.59,351.38
2039,56.1,352.21
2040,55.4,354.27
2041,53.92,352.53
2042,52.96,353.16
2043,52.97,354.69
2044,52.24,356.53
2045,51.16,354.88
2046,50.62,356.48
2047,50.64,357.81
2048,49.55,358.33
2049,49.93,359.19
2050,49.56,357.45
2051,49.93,360.96
2052,48.42,361.83
2053,48.6,362.48
2054,47.9,365.0
2055,48.63,365.32
2056,48.09,366.95
2057,48.11,367.18
2058,47.94,369.28
2059,47.75,368.47
2060,47.61,368.66
2061,47.59,368.53
2062,47.42,370.05
2063,47.58,370.97
2064,47.6,370.67
2065,48.47,369.83
2066,49.02,370.22
2067,48.82,374.22
2068,49.03,372.83
2069,47.96,373.11
2070,49.18,370.67
2071,48.5,371.88
2072,48.86,372.49
2073,49.2,372.84
2074,49.37,371.77
2075,47.46,372.27
2076,49.76,371.78
2077,49.03,373.11
2078,49.54,373.11
2079,49.55,372.94
2080,50.25,372.67
2081,50.12,371.21
2082,50.1,373.33
2083,50.87,373.7
2084,50.86,373.37
2085,51.26,372.34
2086,51.96,374.08
2087,51.96,374.82
2088,52.52,374.75
2089,53.28,375.0
2090,53.13,375.27
2091,53.51,376.63
2092,54.86,373.75
2093,56.0,375.81
2094,56.51,376.3
2095,58.14,374.64
2096,58.14,374.9
2097,58.14,375.16
2098,59.64,374.03
2099,60.72,373.9
2100,61.44,374.69
2101,62.03,375.41
2102,62.75,373.65
2103,62.62,372.14
2104,64.63,371.82
2105,65.57,371.83
2106,67.26,371.29
2107,68.02,371.91
2108,70.32,370.95
2109,71.11,371.81
2110,71.65,369.46
2111,73.73,369.86
2112,74.26,369.94
2113,75.18,365.75
2114,75.94,365.76
2115,76.67,366.15
2116,78.22,365.36
2117,78.42,365.0
2118,79.9,364.9
2119,82.12,364.32
2120,82.44,363.13
2121,84.33,361.29
2122,84.16,360.38
2123,85.29,359.18
2124,86.93,357.21
2125,88.42,354.41
2126,88.62,352.53
2127,90.38,353.85
2128,91.31,350.84
2129,93.79,352.62
2130,94.78,350.63
2131,96.05,350.85
2132,97.47,349.2
2133,96.98,348.57
2134,97.94,348.09
2135,98.68,346.38
2136,100.09,343.8
2137,100.62,344.65
2138,101.57,341.75
2139,101.15,341.99
2140,103.78,338.84
2141,104.54,339.5
2142,104.74,336.48
2143,105.83,337.3
2144,106.74,334.57
2145,107.35,332.93
2146,108.7,335.74
2147,109.27,331.44
2148,110.37,332.08
2149,112.0,331.4
2150,113.29,330.46
2151,114.69,327.83
2152,114.71,324.96
2153,115.24,324.71
2154,115.8,325.93
2155,116.62,323.33
2156,118.21,320.39
2157,118.38,320.52
2158,118.85,317.46
2159,120.3,316.28
2160,119.67,318.73
2161,121.23,313.43
2162,122.04,313.57
2163,123.19,312.43
2164,123.32,310.81
2165,123.79,312.93
2166,124.51,312.61
2167,125.13,311.36
2168,126.44,310.85
2169,127.2,307.78
2170,126.93,310.16
2171,128.23,307.46
2172,129.71,306.58
2173,130.39,305.72
2174,130.64,303.62
2175,133.09,301.2
2176,134.89,302.12
2177,135.03,300.94
2178,135.93,298.49
2179,138.96,298.13
2180,139.61,298.05
2181,139.52,296.83
2182,141.02,297.1
2183,143.07,299.63
2184,143.05,298.95
2185,143.85,298.72
2186,145.54,298.12
2187,147.5,296.35
2188,147.36,296.56
2189,148.84,295.33
2190,150.27,291.27
2191,151.06,290.99
2192,152.13,289.93
2193,154.2,289.86
2194,153.63,284.67
2195,154.97,284.55
2196,156.81,284.41
2197,157.66,283.6
2198,158.49,285.61
2199,159.4,283.4
2200,160.44,284.31
2201,164.23,282.56
2202,164.37,279.96
2203,167.74,279.24
2204,168.75,278.51
2205,169.32,277.75
2206,171.29,277.54
2207,174.81,277.28
2208,176.02,273.84
2209,179.38,270.68
2210,180.94,270.37
2211,180.6,268.69
2212,181.14,266.01
2213,184.77,267.21
2214,184.79,266.1
2215,186.22,263.78
2216,188.18,263.26
2217,189.9,263.11
2218,190.64,262.08
2219,192.09,260.93
2220,194.1,262.83
2221,195.55,258.83
2222,196.95,256.82
2223,201.77,255.64
2224,200.41,254.86
2225,203.47,255.98
2226,203.55,251.89
2227,207.01,248.91
2228,207.11,247.94
2229,209.24,246.62
2230,211.99,249.08
2231,213.9,244.54
2232,217.26,243.43
2233,217.89,241.61
2234,219.98,240.25
2235,221.06,236.47
2236,222.65,236.72
2237,223.33,233.18
2238,225.85,236.21
2239,224.68,234.09
2240,227.16,232.36
2241,228.9,230.17
2242,231.03,228.84
2243,231.89,226.77
2244,231.9,224.73
2245,233.41,225.07
2246,233.5,223.42
2247,235.88,222.96
2248,237.52,218.62
2249,237.24,218.45
2250,238.39,216.03
2251,241.5,215.63
2252,238.95,213.92
2253,243.14,209.81
2254,243.91,209.71
2255,243.44,207.81
2256,245.05,208.02
2257,245.29,208.02
2258,246.76,204.32
2259,249.38,205.54
2260,252.9,202.4
2261,251.21,201.18
2262,252.39,201.83
2263,254.94,199.61
2264,256.97,197.34
2265,259.56,196.12
2266,262.09,196.59
2267,264.76,194.27
2268,267.64,195.66
2269,269.28,193.28
2270,273.53,191.88
2271,273.17,190.82
2272,274.63,191.92
2273,278.03,188.87
2274,279.7,186.22
2275,280.96,183.37
2276,280.84,185.59
2277,280.49,181.5
2278,283.22,178.67
2279,283.9,178.32
2280,285.97,176.25
2281,287.28,174.16
2282,288.87,172.95
2283,289.28,170.72
2284,289.4,171.57
2285,289.89,168.79
2286,289.82,164.6
2287,290.53,159.66
2288,290.91,157.26
2289,291.05,153.05
2290,292.43,155.5
2291,292.88,151.23
2292,289.66,151.19
2293,291.23,148.23
2294,290.94,147.44
2295,291.36,146.73
2296,292.92,146.26
2297,292.1,144.86
2298,292.27,143.96
2299,292.97,143.77
2300,293.79,142.6
2301,294.09,143.74
2302,293.12,140.85
2303,295.67,140.4
2304,295.54,138.63
2305,293.88,140.66
2306,296.62,140.87
2307,295.57,138.21
2308,294.55,135.09
2309,296.36,133.91
2310,296.88,133.9
2311,296.61,135.05
2312,297.32,133.2
2313,297.79,133.51
2314,297.39,133.38
2315,297.44,132.04
2316,298.48,130.62
2317,297.97,129.33
2318,299.24,129.86
2319,298.71,128.23
2320,299.1,128.09
2321,297.42,128.08
2322,300.04,131.22
2323,302.0,129.19
2324,301.32,128.44
2325,301.37,128.47
2326,304.3,126.8
2327,303.32,124.94
2328,304.17,125.31
2329,305.81,124.91
2330,304.19,123.0
2331,306.29,123.2
2332,308.87,123.6
2333,308.93,125.14
2334,309.95,121.11
2335,311.47,124.29
2336,311.43,125.17
2337,314.07,124.0
2338,314.24,123.44
2339,315.5,124.24
2340,314.35,125.34
2341,315.57,125.21
2342,315.53,125.31
2343,316.77,124.25
2344,317.4,122.94
2345,316.53,123.18
2346,319.61,122.08
2347,319.11,122.97
2348,319.83,125.08
2349,321.68,123.12
2350,320.97,122.73
2351,323.44,120.55
2352,322.67,119.99
2353,321.7,117.75
2354,322.57,115.84
2355,322.67,114.48
2356,320.73,113.34
2357,323.96,113.73
2358,323.47,113.39
2359,325.25,111.28
2360,324.81,110.81
2361,325.08,111.88
2362,325.51,109.7
2363,325.9,108.54
2364,326.32,108.23
2365,324.76,108.33
2366,326.35,107.82
2367,324.82,105.93
2368,327.2,105.78
2369,327.58,105.47
2370,328.37,105.57
2371,327.74,104.03
2372,328.16,104.66
2373,329.28,102.5
2374,328.13,102.47
2375,328.53,102.63
2376,328.81,102.6
2377,329.04,102.54
2378,328.52,102.62
2379,328.22,102.54
2380,327.64,101.52
2381,328.25,102.75
2382,328.11,100.57
2383,326.98,100.93
2384,327.91,100.01
2385,328.5,98.01
2386,329.02,100.03
2387,328.2,95.09
2388,327.35,99.29
2389,328.92,95.97
2390,327.65,96.66
2391,328.28,97.74
2392,327.64,95.07
2393,325.97,94.78
2394,324.54,95.89
2395,326.73,97.15
2396,324.51,94.93
2397,324.4,96.59
2398,324.31,94.23
2399,324.11,94.07
2400,324.36,94.24
2401,323.37,94.73
2402,323.62,95.8
2403,324.47,94.82
2404,323.32,93.75
2405,324.63,93.75
2406,323.85,96.37
2407,323.55,93.84
2408,323.66,93.39
2409,325.69,92.54
2410,323.78,95.04
2411,324.45,91.75
2412,323.29,93.46
2413,324.97,92.72
2414,323.38,93.35
2415,322.2,92.56
2416,323.74,92.94
2417,322.09,92.08
2418,325.67,95.32
2419,323.68,92.92
2420,325.77,94.38
2421,323.72,92.07
2422,324.18,94.32
2423,321.72,93.7
2424,322.68,91.5
2425,321.31,92.09
2426,322.02,91.39
2427,322.44,91.85
2428,322.91,91.54
2429,323.1,91.71
2430,323.1,94.64
2431,321.81,91.32
2432,325.03,91.86
2433,324.01,89.74
2434,324.11,90.65
2435,325.96,91.47
2436,324.18,90.45
2437,326.05,93.26
2438,323.72,92.16
2439,325.08,92.31
2440,323.66,93.9
2441,324.48,93.08
2442,322.53,91.22
2443,323.23,92.86
2444,323.57,94.3
2445,324.27,93.54
2446,322.18,91.59
2447,322.56,94.29
2448,322.07,94.2
2449,322.38,94.37
2450,322.14,92.54
2451,323.02,93.22
2452,321.24,94.94
2453,321.4,95.15
2454,320.13,95.3
2455,319.45,93.5
2456,321.47,95.9
2457,319.63,93.99
2458,318.39,95.33
2459,318.02,95.89
2460,319.8,95.14
2461,316.9,96.3
2462,316.64,96.63
2463,317.18,96.29
2464,316.65,96.62
2465,315.05,96.24
2466,315.96,97.89
2467,314.64,96.9
2468,314.64,98.24
2469,315.75,98.34
2470,314.87,98.77
2471,315.5,101.36
2472,315.78,101.33
2473,314.19,100.71
2474,314.23,100.62
2475,314.19,100.46
2476,313.04,103.89
2477,314.07,102.2
2478,312.91,105.22
2479,311.24,106.73
2480,310.67,104.51
2481,309.63,105.74
2482,310.19,106.37
2483,307.27,106.65
2484,309.08,107.93
2485,306.8,110.34
2486,305.9,109.65
2487,305.63,110.81
2488,303.81,111.81
2489,303.13,111.0
2490,304.07,113.8
2491,303.39,113.71
2492,299.84,113.32
2493,298.86,111.24
2494,300.71,113.29
2495,297.23,112.15
2496,295.68,113.57
2497,296.65,114.26
2498,296.22,117.19
2499,295.17,116.24
2500,296.81,116.29
2501,293.55,114.39
2502,293.98,115.66
2503,293.06,118.74
2504,292.98,119.27
2505,294.56,118.58
2506,291.87,117.2
2507,292.2,119.95
2508,291.07,121.39
2509,291.81,122.93
2510,290.54,123.74
2511,289.87,121.49
2512,290.31,125.56
2513,289.32,125.54
2514,289.31,124.33
2515,288.07,126.58
2516,289.14,126.71
2517,288.68,128.82
2518,286.93,128.6
2519,287.52,129.22
2520,287.29,131.55
2521,286.69,132.1
2522,285.8,130.56
2523,286.97,130.79
2524,285.72,131.13
2525,284.66,132.67
2526,282.76,134.2
2527,282.62,132.51
2528,281.15,133.85
2529,281.61,135.36
2530,279.06,135.59
2531,279.98,135.71
2532,280.74,137.69
2533,281.61,137.96
2534,279.42,138.25
2535,280.37,138.56
2536,280.13,138.14
2537,280.49,136.72
2538,278.47,140.83
2539,279.49,140.28
2540,278.1,139.87
2541,275.13,140.36
2542,274.7,142.05
2543,272.14,142.22
2544,268.93,143.74
2545,271.86,144.53
2546,270.1,142.58
2547,269.04,141.81
2548,265.13,144.57
2549,264.29,147.55
2550,263.81,147.41
2551,262.42,149.82
2552,262.76,150.38
2553,261.52,147.38
2554,262.29,149.95
2555,261.65,149.88
2556,260.35,151.08
2557,261.43,151.28
2558,258.12,151.61
2559,257.97,151.7
2560,256.42,153.03
2561,255.76,152.81
2562,253.92,152.32
2563,252.94,153.41
2564,251.24,156.0
2565,251.61,157.95
2566,249.26,158.47
2567,248.42,160.25
2568,247.2,160.32
2569,247.17,159.98
2570,245.38,162.53
2571,245.41,163.47
2572,243.42,164.22
2573,243.5,165.15
2574,242.17,164.02
2575,242.62,166.91
2576,241.64,167.76
2577,241.14,168.61
2578,239.38,169.23
2579,237.39,170.46
2580,236.86,169.95
2581,236.04,172.75
2582,233.97,172.58
2583,232.76,174.4
2584,229.36,175.11
2585,228.35,176.27
2586,226.5,177.21
2587,224.49,178.8
2588,224.28,179.31
2589,222.43,179.28
2590,222.35,182.57
2591,221.66,184.32
2592,221.27,184.01
2593,220.69,186.28
2594,219.79,187.59
2595,218.54,186.57
2596,216.76,188.7
2597,215.55,191.26
2598,215.77,192.67
2599,213.92,192.8
2600,211.81,197.27
2601,210.92,195.95
2602,208.86,199.63
2603,210.17,200.55
2604,206.66,205.31
2605,203.99,207.1
2606,204.08,207.92
2607,201.67,209.59
2608,201.67,209.6
2609,202.99,212.51
2610,204.39,213.73
2611,206.1,213.2
2612,203.96,216.23
2613,206.55,217.85
2614,203.15,218.9
2615,203.7,218.87
2616,201.59,220.13
2617,201.36,219.94
2618,200.59,221.06
2619,201.43,223.11
2620,198.25,223.35
2621,198.18,225.26
2622,199.01,227.53
2623,194.89,227.69
2624,195.21,229.81
2625,194.16,229.49
2626,194.75,230.8
2627,195.07,231.9
2628,191.0,232.9
2629,195.8,232.09
